2/1/1.2/2.2/3.2/4/5/2.2/1.4/5/3/1/3/3,1100011100111100111110000111000000100111000011100
2.3/1.1.1/1.2/5/5/2/1/2/1/6/1.3/2.2/1.3/3,1100000100000001111111001110110110010111000011100
3/3/2.3/4/3/3/3/3/3/2/1/5/5/5,1110000111000011000000001000001111100111110011111
1.2/1.2/2/1.4/4/5/2/2.1.1/1/2/4/3/5/5,1101010000001000000110001111000111011111001111100
5/6/2/2/1.1/4/1.2/1.1/1.3/2.1/2.3/2/3.1/3.1,0001010010111011000101100111110000011100011110001
5/5/4/3/4/2/2/1.2/2.2/4/5/5/1.1.1/1,0100011110001111110001111100111110010101000000100
1.2/1/3/5/6/2.3/1/4/4/4/2/3/1.2/1.3,1111000001111000111100001100000111010001101000111
2.3/2.1/2/3/6/4/2/5/5/3/3/1.3/2.2/1,1111100111110000011100000111100011111001101000000
1.2/3/3/5/2.2/2.1/1.2/4/3/1.1/5/6/1.1.1/1,0001111000111001010001111100011111110100011000000
2/4/6/5/3/1/2.1/1/1.1/2.1/3/4/5/2.4,0010000001000100110010111000011110011111001101111
5.1/5/3/4/3/3/1/2/2/2.1/4.2/6/3/1.2,1100000110000011000101111011111111000111001001100
2/1.3/3/2.1/3/4/5/2/3.1/1.2/1.2/1.4/2.3/1.1,0011000011100100100110100011010111111001111000100
4/5/3.3/3.1/2.1/1/2/5/5/4/2/4/1.1/1.2,1111100111110011110001100000011110000100010010011
1/1.1/1/5/5/6/4/2.1/3/3/5/4/1.3/2,1101000000111000011100011111000111101001110000011
2.1/2.3/3/3/1.2/3.1/3/2.2/2.2/3/2/3/4/4,1100011110001100001111100000011100001111000011110
1.2/1.3/3/5/1.1/1.3/1.2/4/2/5/1/1.1.1/2.2/2.3,1111000001100000111110001000010101011000111100111
5/3/1.1/3/3/5/1.2/1.1/1/1.1/3.1/2.3/6/4,1000001100000010000101110010110111001111110001111
1.3/1.3/1.2/2.2/3/2.1/1.1.1/5/2/3/1.1/2.1/4/3.2,1111100000110000001111000010110000111110000111011
3/1.3/1.2/3.1/3/3/4/5/4/1.4/1/2/3/4,0011111000111101011110000001110000011100001111000
1.3/3/3.1.1/1.1/1.2/1.2/1.1.2/3/6/3/1.1/1.1/3/5,1110000011111111100001000001101000000001110011111
2/2/3/4/5/3/5/1/1/3/4/5/5/5,0000001000000100001110001111001111111111001111100
1.3/1.1.1.1/4/1/2/3.1/3.1.1/3.3/1.3/3.2/1/2.2/1/2.1,1110111001011101110110010000110001110000001100001
2/2/4/5/2.2/2.1/3.1/1/1/5/6/4.1/3/3,0000001000000100111111111110111100100111000001110
2/1.2/2/5/5/1.4/3/5/3/4/4/4/2.1/2,0111110001110000011110001111000111111000101100000
3/3.3/6/1.3/1/2/1.2/3/4/3/3.1/3/3.2/1.2,1110000111100011100000011101011100001110110100011
1/2/1/1.3/2.3/2.4/2.3/4/1.3/2/2/4/4/4,0001111010011111000000000011000111100011110011110
1/1.1.1/5/4/4/4/3/1/1/3/4/5/1.3/3.3,0100000000100001110000011110001111100101111110111
1/2/1.1.1/3.3/3.1/5.1/2/4/3/4/2/1.2/1.1/6,0011110000111000111100000011000101101010001111110
2/3/3.2/5.1/2/4/1.1/4.2/4.1/6/3/1/1/2,1111011111101001111110001110000100000100000011000
1/1.5/5/5/3/3/1/5/5/5/3/4/1/1,0111110001111101111100111000111100001000000100000
2.4/6/2/3/3/3/2/1/2/4/6/2.4/2.2/2,1000000110000001111001111110110111111000111100000
5/5/2.1/1.1/1.2/2.1/3.1/1/4/3.1/4.1/2/3.3/2.1,0000010000111111100011111001110000011101111100100
3/3/1.3/1.3.1/3.1/2.2/2/5/3/5/4/4/1/3,0011111000011111111001111000111100000000100001110
1/1/4/1.4/5/4.1/4/5/3.3/5/5/2/1/1,0011111111011100111110011111000110000010000000010
4/4/4/3/1.1/3.1/3.1/2/2/1.2/4/5/3/3.3,0000011000001100010111111000111110011100001110111
2.1/2.1/3/1.1/3/4.1/5.1/2.4/2.3/4/2/1.1/1/3.2,1101111110011100011110000011001000100100001110011
2/2.1/2.1/2.2/2.2/4/5/5/5/1/1.2/2/5/4,1111100111110000000010100011000001100111110001111
4/6/2.1/2.3/2.1/1.2/1/5/4/1/2/2.3/2.1.1/4,0011111011110001000001100000110111011010101111000
3.2/3/2.1/1/4/4/4/3/3/2/5/3/1.3/1.3,1110000111000011000000011111000011110001111000111
1.3/4/3/1.2/3.2/1.1/4/1.1/1.1.1/4/2.1/3/5/5,0000101100010100011111100001111000011111000111110
1.2/1.1.2/5.1/3.1/1/3/3/4/2/3/1.2/5/2.2/3,1111000001100001110000010011001111111000111110000
3/4/3/1.1/2.2/1.1/1.5/4/1/2/2.1/3.1/3.1.1/4.1,0001111000010000000111100001111000111101010111101
2/4/3.1/1.1.2/1.1/4/4/1/4/3/6/2/1.2/5,0100000111100011100000111111000001100010110011111
5/4/1.1/1/2.1/1.3/3.3/3/3.1.1/2.1/4/2.2/1.3/2,0000111111010111000011111000110001110001110000011
4/5/2/2/2/4/5.1/1.2/2.3/2.3/2.2/1.1/3/2.1,1000011110011111001111100011010000101110000011001
3.1/6/5/3/2/2/1.2/1/2/3/4/6/6/3,0000001110000011100001111000011111101111111110000
5/2.1/5/1/5/2/1.2/2/2/3.1/3.1.1/1.1.1.1/5/1.1,0000011000011011101001110101101010111111001010000
3.1/1/1.1/1.2/5/6/4/1.1.1/1.1.3/1.3/5/2.2/1.1/1.1,1000101101011110001110011111110011000010100001010
3/3/3/1.2/3/3.1/3.2/4/3/3/4/4/3.1/2,0001111000011100001111111000111100011100010000011
5/3/3.2/2.1/4/2/3/2/3/4/1.1.1/1.1.1/1.1.3/1.4,0110000011100011110001000101100010110101111011110
3/2/1.1/1.4/6/5/1/4/2.2/1.2/4/3/3/3,1111000110011010001100001111000111000011100011100
4/1/1/3.1/1.4/1.4/4/1/1.2/4/1.4/4/3/4,1000000100011011110001001111000111100001110001111
3.3/3/4/1/1.3/1.1/1.3/1.2/1/1.1.1/3/3.1.1/3.2/3.1,1000110100000010001010011100111010111100111110001
4/4/4.1/3/6/1/1/2/3.1/3.1/3.1/3/2/5,1100000111010011101001110100001110000011000011111
4/1.4/6/4.2/1/1/2/2/3/2/4/3/4.1/2.4,0011000011100000110001111000111000011110011101111
5/5/3/1.1.1/1.1/3.1/3/2/2/2.4/2/4/3/6,0000011000001111011111100000111100011100001111110
3/2/1/1.2/1.4/1.5/1.4/5/1/2.1/2.4/4/3/3,0011111100000011000101101111000111100001110000111
6/6/3/1/1/3/4/2/3/3/3.1/2.2/2.2/4,1100000111000011100001110001110001111000110001111
5.1/4/4.1/1.1/1/1.2/3.1/2.2/4.1/3.1/3/1.1/1/1.5,1100011111100111100011110000101000000000101011111
4/2.4/2.2/2.1/2.2/1.1/1/5/4/2/2/2/3.1/5,0111110011110000000111100000110000011101001111100
3.1/2.1.1/2.1/4.1/4/2/2/1.4/6/2.2/2/2/1/3.1,1011110111111011011000001100110000000000010111001
3/2.1/2/1/6/5/5/4/3/3/2.3/3.3/1.1/2,0001111000011100001110110111111011110001001100000
5.1/3/3/1.1/1.4/3/3/5/3.1/3.3/1.3/1.2/2/1,1111100111000111101111000111100011000011001000000
2/2/3/2/4.1/3.2/3.3/1.3/1.3/6/4/1.1/3/2,1000111100011101111110111100001000100001110000011
1.3/1.1/2/2.1/4.1/4.1/4/4/5/3/1.4/2.3/1/2,1111000001111100001111001111110011110000000000110
1/3/2.2/3.3/1.1.2/1.1.1/3/2.3/1.1/4/1/1.2/3.1/5,1101110010100001111000010000000101100111010011111
3/3/2/2/3/5/6/3/3/1.1.3/3.2/2.2/1.1.1/1,0000111000011110101111110011110001101010010001000
2/3/3/2.1.1/3/5/1.3/3/3/3.2/1.1/4/3/4,0111000011100011100111000010000111100001110001111
5/5.1/1.3/3/3/2/1/3.1/2/2/2/6/4/4,1110001110000011000001100000111111000111100111100
2.2/2.2/3/1/1/2.4/1.4/4.2/3.1/1/2/2/2.2/2.3,1111011111001000100000000011000001111000111100111
1/2/3.1/3.1/1.4/4/1.3/4.1/3/3/1.2/5/3/2,0111101011100000111001000110001111100001110000011
3/3.2/2/4/3/3/4/3.1/3.2/1.4/4/1.1/2/2,0111001011101101011110001111100010011000001100000
4/1/2/2.2/3/6/4/1.1/3/1.3/2.3/1.2/1.2.2/2,0001010000111010001111100111100001110110110011000
1.3/3/4/5/5/1.1/1.1/4/3/5.1/4/6/1/1,0001111001110011111010111100111111010000001000000
2/3/2/2.2/1.3/5/4/5/4/1.1/2/3/4/4,1111100111100001000100000011000011100011110001111
2.1/3.1/2/6/2/5/2/4.2/4.2/1.3/3/1.1/1/2,1111011111101101011100001110000101000010001100000
4.2/2.3/2/3/3/4/2/2.2/2.2/1.1/1.3/1.2/5/3,1100011110001110000101001110010110011111001110000
2/1/3/2/6/5.1/4.1/3.2/1.1.3/5/4/2/1/3,1110011101011100111110001111000011000001000000111
2/2/1/4/4/5.1/3.2/4/4/2.4/6/1/1/2,0001111000111111011111111110000001000000010000011
1.3/6/1.4/1.1/1/1.1/1.1.2/1/3/2/3.2/3/3.3/3.1,0000001011100011000000111011111000011101111110001
5/4/4/3/3/3.1/1.1/3/6/6/4/3/1/2,0000111111111011111101111000111000010000000000011
2.1.2/2.1.2/2.3/3.1/3/2/1/5/5/3/2.2/1/3/4,1111100111110000011101100011001000011100001111000
2/3/6/3.3/1.3/1.2/1/6/4/3/1/3/4/4,1111110111100001110000010000001110000111100001111
1.2/1.1/6/5/4/3/2/6/4/6/3.1/2/1.1/1,1111110001111001111110011101001100010100001000000
3/3/1/6/1.2/3.3/1.2/4/1.1/2.1.1/4/2.3/4/2,0001111000101011010101111000110111000011110000011
1.1/3/4/4/1.4/3/1.2/3/5/3/3.1/2/3/1.3,0111000111110001110000011101000011000001111000111
6/4/5/2.2/2.1/2/1/6/6/3.1/3/1.1/1.2/1,1111110111111011100011110000101000010011000001000
1.1/1.3/3/3/4/5/4/2.1/3/3/5/6/3/2,1100010000011100001110011111011111101110001100000
3/1.2/4/4/5/2/2.2/2.1/1.1/2.1/4/3/5/5,1100001100000111001000111100001110000111110011111
6/4/1/2/2.1/3.1/3.1/6/2.4/2.2/2/1/1/1.3,0111111110111111000111100000100000010000001000111
2/1/4/3/5/5/1.3/3/3/4/6/1.3/1.1/1.1,0000111000111000011110111111001011110100001010000
3/3/2.2/2.2/3/1.2/5/1/3/3.2/2.1/1.1.1/5/5,0001000011100011100111100001100010100111110011111
3/3/5/5/5/1/2/4/2.1/3/3/5/3/3,0001111000110100111000011100111110011100001110000
3/3/3/4/3/4.2/2.1/3/5/1.5/4.1/2/1.1/2,0001110001111110111111111010110000001000100000011
2/2/3/5/2.4/1.4/1.1/1.3/1.1.1/3/5/4/3/3,1000111101010001110000111110000111100011100001110
2/3/2/6/2.4/2/3/1/2/1.1/4/1.4/5/5,0000100000110000010010001111010111111111001111100
3/4/6/3/2.1/2/2.1/3/5/3/3/3/3/1.1.1.1,0000111001111101110000111000111000011100001010101
3/5/4/4/3/2.2/2/2.2/2.2/2/3/4/4/4,1100011110001111000000111000011110000111100011110
3/6/3.1/5/3/1.1/1/2/3/5/2.2/2.4/2/2,0011000011100001111101101100110111111000000110000
3.1/3.1/2/2.2/2.2/3/4/5/5/2/1/2/4/2.4,1111100111110011000000000001000001100011111101111
4/4/2.1/3.1/5/3/1.1/2/3.1.1/5/2.4/3/2/2,1100000111010111111001101111000111000001100011000
2.4/2.3/3/3/2.1.1/1/2/5/5/2/2.1/2.3/2/1.1,1111100111110000110001100001110011111000001000100
4/4/4/2.3/2/3/2/4/4/3/3/1.1/4/4,1111000111100011100001110000000101000011110001111
4/2/1/2.1/3.1/5/5/4/4/3/1.2/4.2/2/1.1,0001111000111100001111000011111101111000001000100
2.1/2.2/2.3/3/2.1.2/2/2/3.1/3.1/2/2.3/3/3/3,1110100111010000000111100111011100000111000011100
3/3.1/1.1/1.3/3.2/4/2.1/4.2/2.3/2.2/3/1.1/3/2,1111011110011111001100000111010100000111000001100
4/3/3/4.2/6/2/1/5/5/5/1.4/2/2/1,1111100111110011111001001111000011000011000001000
2/1.2/2.1/2.2/4/4/4/3/2/1/3/3/2.4/6,0111000001100000000010000111000011111011111111110
2/3.1/3.1/2.2/1/3.2/2.2/2.1/4.2/4.1/3/1/1.1/3.1,0110001111101111110100000111000000100010100111010
6/5/3/1/1/4/5/4/3/3.1.1/2.2/2.2/1.2/2,1111000111000011101011100011110001110000110000011
4/3/1.1/3/2.1/5/5/2/2/3/1.3/4.2/2.1/5,0000011000001100001111000111111101111010001111100
3/4.1/3/5/2/3/4/1.3/2.3/4.2/3.1/3/1/1.1,1000111110011111110110111001011100000010000101000
1.2/3.1/3/5.1/1/5/1.1/4/3/3.1/1.1/4/1.1/2.1.2,1111000011100001110100001010000111110000101101011
1/1.1/2/1.3/2.1.2/2.3/3.3/2.3/4/1/1/1.2/5/6,1100111000111100000010000100000101100111110111111
1.2/3/6/5.1/3/2/2/1.4/5/3/3/3/3/1.2,1001111001111100111000111000011100011100001011000
2.3/1.3/2/1.2/2/4.2/3/2.4/1.3/2/2.1/2/4.1/2.1,1101111100011100000111100010110000011110100011010
2/2.1/2.3/1.2/1.3/2/6/5/3.1/1/2.1/3.1/5/3,1111100111000100000010110001001110100111110000111
1.1/1.3/5/2.3/1.1/3/3/3/4/1/4/6/1.1.2/2,0011100111100000100001111000011111101010110000011
5/3.3/1.2/1.3/2/3/1/2.1/1/2.1/1.1/2.1.1/6/5,0110001010000011010001000010110101011111101111100
2/1/3.3/3.3/4/1.2/2.1/2/2/2.1/3/3/1.5/6,0011000001100000110010000111001110010111111111110
2/2/4.2/1.4/6/3/1/3/5/1.1/3/3/4/5,1110000111110000101000011100000111000111100011111
2.3/2.4/3/3/1/1.2/4/2/4/3/3.2/2.1/2.2/2.2,1100000111100000111000111011110000111000111100011
1/3/3.2/4/3/3/3.1.1/6/6/6/1/1/1/1.1.1,0111111011111101111110001000000000100100001010001
4.2/2.2/5/1.1.3/2/2/1/1.1.2/1.1/4/3/2/5/5,1001011100001011110001110000001100011111001111100
3/3.1/3/4/1/5/5/3/4/4.2/4/1.2/2/1.2,1110000111100011110110001111000101100000110100011
4/4/2.4/1/2/2/6/1.1.1/1.1.1/1/3.2/3.2/4.1/3,0010101001010100000011110011111001111110011110000
3/2.3/1.3/2.2/1/1.1/4.1/3/1.4/1/2.2/4.1/3/2.1,0111000010111100000010011011111100111100001100001
1.4/6/2.2/3.1/2/1.1/2/1.1.3/4.1/2.1/2.1.1/2/3/3,1010111011110111010001101010110000011100000111000
3/2/3.1/5/3/4/4/1/1/4/3.2/5/4/5,1000000100000011110000111011001111100011110011111
2/4/4/4.2/1.1/4/2/2/2/2.1/6/1.2/2.3/2.1,0011000001100000110100111111010001111011101101000
1/3/4/4/2/5/5/3/4/3.2/4.2/2/2/2,0011100011110001110111111011000001100000110000011
1/1.1.1/1/5/5/5/4.1/1/2/1.4/4/5/4/2.2,0000001000001101011110001111011111000011111101100
5/1.4/2/2/1.1/4/5/4/1.2/2.1/2.2/2.2/2.3/2,0111100101100011000011100011110001111001110000011
1.2/6/1.3/4/2/1.1/3.1/2/1.1/3.1/1.1/3.2/5/5,0000011010000111100010101000011101111111001111100
4/4/3/5/4/2/2/1/2/3/6/4.1/2.1.1/2.1,0000100000110000111001111110111101011010011100001
2.1/6/1.2/4/2.1/2/3/1.1/2.2/1.1/6/1.1.2/2.1/3,1000100110110001010000111111010101101100011110000
6/6/4/4/1/2/2/2.2/2.2/2/4/4/5/2,1100011110001111000001111000111100011111000011000
1.4/4/4/1.2/1.1/1.1.1/1.2/1/1.3/1/6/3/3.1/3.2,0001000100011100010001111110111000011100011110011
3/4/3/1.2/2/5/3.1/1/1.1/2/2.2/3.3/5/3.1,0000010000101000000111100011111011111111000111001
5/3/2.1/1/2.1.1/1.3/5/3/1.3/1.1/1.1.3/2.2/2.3/2,0011100001011110000011010111110001111001111100000
3/1.1/2/3/4/4/6/2/1.1/1.1/3/4/5/6,1100000100000110000010000111000111100111110111111
2.2/1/2.1/1/4/2.2.1/2.4/3/1.5/1.1.1/3/2/1.1/3.2,0000111101111110101000000111000001110000011110011
3/3/1.2/1.2/1.3/4/4/5/2/3/4/2.2/3/3,0011111000001100001110001111110110011100001110000
1.1/1.1/3/3/4.2/5/4/1/1.2/3/2.3/2.2/6/3,0000100100011000001111100111001101101111110011100
4/4/1/4/3/5/3/3/2/2.1/2.1.1/4/4/4,1110000110000011000101101010000111100011110001111
1/2/5/6/4.1/2.2/1/2/3/3/4/6/3/3,0000011000111000111000011110111111001110000011100
3.2/2.2/1.3/3/2.1/1.1/4/3.1/2.1.1/1.1/1/2.2/4/6,1110100110010110000010000001001101111110001111110
2/2.1/5/6/3.3/2/1/4/4/4/3/3/5/1.1,0001111001111001111000111000001110011111001000100
5/4/4/3/2/2.2/3/3/5/4/3.1/3.1/1.2/1.1,0001110011111011110001110001111000110000111000010
4/1.2/5/1.1/2/4.1/3/2/3/6/1.1.1/3/3/1.2.1,0000011000011101111111010010111000011100001011010
3/1.2/3/3/5/4/4/2/1/5/6/5/3/3,1100000100000011111000111111001111100001110000111
5/4/4/1.1/2.1/2.1/2.1/4/3/1/3/5/3/3.2,0001111000011110000001110000111110011100001110011
4/5/5/6/1.2/1/1/4/2/3/5/5/4/2,0001111001100001110001111100111110011110001100000
3/4/3/2/2/5/5/3/3/2/2.2/3.2/4/3,0000111000011100000111100011111001111110000111000
3/1.4/4/4/2.1/3/2.1/1.2/3/2/4.1/4/4/4,0100011000011100001101111001111100011110000111100
3/3/2.1/1.1.1/4.1/1.1.2/1.2/5/1.1/3/1/3/2.2/2.4,0011111001010000011100000100111000011000111101111
2/1.4/4/4/1.2/1.2/1.2/2/1.2/1/3/3/3.3/3.3,0000011010110000010000111000011100011101111110111
1.3/1.3/3/2/3/2.2/2.2/3/3/5/2/3/2.2/2.2,0000111000011111111000011000111000011000111100011
4/3/3/2.2/3.1/3/4/4/1.4/2.3/2.1/3/2/3,0001111100111111001111100001111000000110000011100
3/5/3/1.1.1/2/2.2/2.2/4/3/3/3/4/1.2/1.1.2,0001111000011111100001110000111100001000110101011
2.1/4/2/2/1/5.1/5.1/2/1.2/1.2/1.2/2.2/3/6,0000011100001110000110100011110001101110000111111
5/3/3/4/6/2/1/4/3/5/5/3.1/1.1/1,0001111000111011111001111100111010010001001000000
1.1.2/4/4/4/1.4/2/2/1/3/4/4/5/2.3/3,1000000001110011110000111100111110011001110000111
4/2/3.1/3.1/4/2/1.4/4.1/5/1.3/1.3/3/1/2.1,1111001111110010111001000111000011100000010011001
6/4/2/2/1/5/3.2/1.1.1/1.1.1/2.3/2.1.1/2.1.1/2.2/2,1010001101000111001111101010110101011000110000011
3.1/4.1/2.2/2.2/2.1/2/2/5/5/2/4/2/2/2.2,1111100111110011000000111100001100000000111100011
2.2/2.2/1/4/3/5/4/3/2.1/4/4/4/2.2/2.1,1110000110100000011110001111000111111000111100010
1.3/1.2.1/3/3/3/3/4/2/4/6/6/1.1.1/2/1,1100000000111101111110111111101000111000001000000
3/3/2/1.2/3.1/4/5/4/3/3.3/3.2/2.1/1/2,0001111000011111101111110011110000100010000001100
4/5/6/3.2/1/1/1.1/1/2.1/3/3.1/3/4/6,0001000001100101110001110001111000011110001111110
3.3/3/1/1/3/4/6/3/2.1/2.4/3/1.3/1.2/1.1,1110000110000111011110000111100011110000111000001
1.2/2.2/3/4/4/2.2/2/6/5/3/4/2/2/2,1111110011111000111000001111000001111000001100000
5/5/3.3/2/3/1.1/2/3/3/3.2/2.1/3.1/3/4,1110000111000011100111100001111010000111000011110
4/2/1.1/6/4/3/1.3/1.1/3/1/1.3/1.4/1.4/1.4,0100001011100000010001011100100111110011111001111
3/4/3/3/4.1/2/4/4/5/5/2.1.1/1/3/2,0111100111110011111001100101000000100001110000011
1/2/5/2.1/1.1.2/2.2/3.3/3/2/4.1/3/1.1/1.3/1.5,0000111000001101111010111000001000100101111011111
1/2.1/1.1/1.3/1.3/5.1/5/1.2/3.2/4/2/4/2/5,0100011111001100011110000011000111100011000111110
2/2/2.2/1.3/3/1.5/1.1.1.1/4.2/3/2/1/4/4/5,1111011111000000000110000010000111100111100011111
6/6/1/1/2/5/4/4/2.3/2.2/3.2/2.1/2/2,0001111110011111000111110011110001011000001100000
3.1/3/2/4/4/4/4/1.3/1.3/1.3/4/1.1/3/4,1000111100011110001110001111010100001110001111000
1.1/1.2/2/4/2.1.2/4/4/2.3/3/2.2/1.4/2/3/2,1100111000011111000110101111001100000111000001100
1.1.3/5/3/4/3/1.1/2/1.3/2/5/3/3/2.1/2.2,1001110000110011111000111000111000011000011100011
2/3/3/1.5/2.2/1.3/2.1/4/1.1/1/4/6/5/1.2,0001111000010100010001111000111111001111100001011
3.1/1/2/2/5/6/4.1/1/2.2/1.3/3/3/4/1.5,1000000110001110001110000111000011100111101011111
1.3/1.2/2/2/2.4/2/3.2/5/3.1/2/3/1.1/2.1.1/2.1.1,1111100001110100000110000111100010011001011100101
1.2/3.1/3.1/3.1/5/1.3/1/4.2/3/5/2/2/1.1/5,1111011011100001111100000110000011010001001111100
1.3/1/1.1/2.2/6/1.4/1.1/4.1/2/1/3/1.3/1.4/1.1.2,1111010000110000001000000111100111010011111010110
1.2/1/3/4/5/4.1/2.2/4/5/4/6/1/1.2/1.1,0001111001111100111101111110000010010000111000001
3.3/3/3/3/2/4/4/1.2/1.3/1.3/2.2/4/4/2,1000011100011110001110011011111100011110001100000
4.2/3.2/1.1.1/3/4/3/1/3/2/2.1/1.5/3/6/2,1110000110000011001001011111000111011111101100000
2.2/2.1/2/3/3/5.1/2.1/6/6/4/2/1/1/2.2,1111110111111000011110000011000001010000001100011
2/3/6/2.4/3/2/3/3/4/3/3/3.1/5/1.2,0111000111100011100000011100001110100111110001011
4/4/3/2.3/1.2/1.3/2/6/4/3/2/1.1/4/4,1111110111100011100001100000000101000011110001111
2.1/3/3/3/4/1.1.1/3.2/2.2/2.1/1.2/3/4/1.3.1/1.1,1100011110000101000110011100001111010111010000101
2.1/3/2.3/4/1.3/2.1/3/1.1.3/1.1.2/1/1/4/4/6,1010111101001100000010001000011110001111001111110
1.2/2/3.3/5/5/3/1/1.1.1/3/4/3/4/4/3.1,1010100001110000111100001110001111011110001110001
3/1.2/4/4/3/4/3/1.2/1.2/1.3/5/3/3/3,1000011100001110001110111110001110001110000111000
6/4/1.3/1.2/3/2.1/2/1.2/1.1.3/1.1/5/3/4/1.1.1,1000011101011110001001111100111000011110000101010
3.1.1/2.1.1/1.1/1.3/3/3/3/2/2/1.2/3/2.4/4/4,1100000110000010110000000111110111100011111111000
3.1/2.1/1/1/5/6/5/1.3/1.3/3.3/1.4/3/1/2,1000111100011111101110101111000011100000101100000
4/2/2/1.1.2/1.3/2.3/1.3/3/1.1/1/1.1.2/1.3/6/5,0000111000101000000011001011100011111111101111100
1.3/1.3/3/1.1/3.1/3/4.1/2.4/3/3/1/3/3.1/5,1101111000011100001110000001111000011100011111100
3/3/4/5/2/5/3/4/4/6/4/1.2/2/2,1111000111100011111100011110000101100000110000011
1/1.3/1.3/2.4/4/4/1.1/5/3/1.3/3/4/3/3,0011111000111001001110001110111100001110000111000
1.3/5/1.2/3.1/2/3.1/3/2/1.1.2/2.1.2/4.2/2/1.1/4,1100000010101111010111111011110000000101000011110
1/2/2/3.2/4.2/6/3/3/3/3/3/2/6/5,0001110000111000011100000111000001101111111111100
4.2/3.2/2.3/1.1/2.1/1.1/1/6/3.1/2/1/1.3/3/4,1111110111010011000001000000001011111100001111000
3/2/1/3.1/4.1/6/4/4/4/5/2.3/2.1/1.1/2,0001111000111100111111100111110001010000100001100
1.1.3/1.1.1.1/3/2/2/2.2/3.1/6/5/3.1/1/2/1.2/2.1,1111110001111111100010000001110000010000111100010
1/2/2/1.5/1.3/2.3/2.3/4/2/1/4/6/4/4,0001111000001100010001111000011111100011110001111
1/2/1.3/1.1/5/2.1.1/5.1/1.3/3/1.1/1.1/5/3/3.2,0010111000011100001010000101001111111100000111011
3/2/4/2.4/2.3/3/2/4/4/1/1.3/1.3/5/3,0001111000111100000101011100101110011111000111000
2/1/1/1.4/3.2/5/5/4/3/5/1.2/1.2/2.2/1.1,0001111000011100111110001011000101111011001000100
1/1.1/2/2.2/2.2/6/3.2/3/6/2/2/2.1/4/4,0011100011111100000110000011110001000011110001111
2.2/2/3.3/1.1.1/3/1.1/4/3/3/2/1/5/1.1.1.1/1.5,1110000111000000110000000001001111110101011011111
3/2/3.1/2.1/5.1/1.3/3/2/2/5/3.3/3.3/1/3,0000110000110000111111110111111011110000000011100
3/4/5/1/1/5/5/3/3/3.2/3.2/2.2/2/2,0011100111000011100111110011011001100000110000011
5.1/5/3.2/2/3/1/1.1/1.3/1.4/3.1/2.1/2/2.1/3,1011100101111011101001100001110000001100011110000
2/3/2/4/1.3/1.4/2.2/1/3/2/4.1/5/4/4,0000001000011111000001111010011111000011110001111
2/2/1.1/3/5/5/5/4/5/4/3/3/2/3,0001111001111100011110000111000011111000001110000
3.1.1/1.3/3.3/1.1.1/2.1/1/2/1.1.1/1.3/3/2/3/3.2/3.1,1010100101110011100000001100111000001110111110001
2.4/2.1.2/2/2/3/3/3/2/2/1/2.2/1.3/6/5,1100000110000000000011100011100011111111101111100
3/4/4/6/2.1/3/1/2/4/1.1/3/4/4/5,0000110000111100010100111000111100011110001111100
2/2/1.2/3.2/3.1/4/5/5/4/4/2/1/4/5,0011111000111100011110000011000000111110001111100
3/4/5/4/3/2.1/2/3/3/3/4/3/3.1/2.2,0001110000111000111001111000111000011100010110011
3.2/1.1/2/1.1.1/3.1/1.3.1/3/6/1.1.1/2.4/2/4/1/1.1,1111110101010011011110000011000111110000001000010
3.1/6/4/3/1.1/2/3/1.2/3.3/3.1/4/3/1.1/2,1000011111011111100010111100011100001010001100000
1.1/1.1/1.3/5/2.1/4/3.1/3/3/4.2/1.1/3/2/4.1,0000111000011111110110001010001110000110001111001
2.3/2.1.1/4/1.1/4/1.2/3/2.1/2.1/3/4/1.1.1/6/1.1.1,1100001110000100001110111100101010011111101010010
5/5/2.1.1/1/3/3/3/3/3/2/3/2.3/5/3,1110000111000011000001110000110011100111110000111
1/1.3/1.1.1/1/3.1/5/6/2/1/1.3/3/3.3/1.2/1.4,0110000000000100101110000111111011101000110101111
4/4/2/3/1.4/1.2/4/3/3.1/2/2.3/2.1/4/4,1110000111010011000001100111000110100011110001111
4/1.5/2/2/1.1/1.1.2/1.3/1.3/1/1.2/2/2.1/3.2/3.3,0101110000100001000111100000110000111100111110111
4/4/5/2/4/1.1/1.3/3.1.1/3.1/5/5.1/1.2/1/1,1110101111010011111001111101001001100000010000010
5/4/2.2/2/3/2/3.2/3/5/1.3/2.1/2/3.1/3.1,0011100001111110001111100001110000011100011110001
2/1.1/1/4/5/5/5/3/5/4/4/3/1.1/2.1,0001110011111000011110001111000011110000011100001
4/1.5/6/2.1/2/1/1.2/4/3/2.1/4/3/3.1/2.2,0111100001110001100011111000111000011100011100011
2.2/2.2/6/3.1/1.1/1/3/1/2/4/3/1.3/3.1/5.1,0001000001100011110001110000001011111100011111101
4/3/3/4/4/3/3/5/5/5/1.3/2/2/1,1111100111110011111001001110000001100000110000001
3.2/3.3/3.1/3/1/3/3/3/3/4/1/6/2.2/2.2,1110000111000011110000001000011111111000111100011
1.1.2/1.1.1/2/4/3/4/1.4/2.1/4/1/2.4/3/2.3/1.2,0011001111100000010001101111000011111001111000011
1.1/1/3/6/4.2/4/2/1.3/4/4/4/4/3/1,1001110000111100011110011110111100000111000000100
4/2/4/5/5/4/1/1/1.1/1.3/6/6/1.1.1/1.2,0000100001010010111001111110111111010010100001011
